Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,0,240,37,99,.374,10,33,.303,15,23,.652,13,34,47,26,6,6,18,24,99
BRK,1,240,42,92,.457,15,35,.429,26,32,.813,13,44,57,24,11,7,20,22,125
