Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHO,240,.541,.484,.380,.283,26.9,78.8,47.1,89.5,14.9,11.4,10.4,100.0,111.3,126.3
PHI,240,.709,.696,.443,.304,21.2,73.1,52.9,74.5,9.9,12.3,19.0,100.0,126.3,111.3
