Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHI,240,.535,.511,.352,.110,20.0,91.2,50.6,73.2,11.6,15.4,11.2,100.0,107.1,100.8
BOS,240,.574,.532,.325,.195,8.8,80.0,49.4,58.3,8.4,5.1,15.2,100.0,100.8,107.1
