Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,0,240,37,88,.420,11,35,.314,12,22,.545,10,43,53,22,7,3,10,11,97
POR,1,240,35,90,.389,18,46,.391,18,19,.947,9,45,54,18,6,6,8,17,106
