Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,240,.579,.531,.370,.321,25.0,73.9,50.0,59.5,6.4,15.0,13.2,100.0,114.5,102.7
BOS,240,.510,.495,.341,.077,26.1,75.0,50.0,56.4,8.6,7.8,13.0,100.0,102.7,114.5
