Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Collin Sexton,31:55,7,19,.368,1,6,.167,7,7,1.000,3,4,7,2,1,1,8,0,22,-4
Isaac Okoro,31:43,3,9,.333,1,5,.200,3,6,.500,3,0,3,1,0,0,2,4,10,-13
Jarrett Allen,26:12,6,9,.667,0,0,,1,3,.333,3,8,11,2,0,1,2,0,13,-5
Kevin Love,22:08,0,0,,0,0,,0,0,,0,10,10,1,0,0,3,2,0,+5
Darius Garland,20:19,5,11,.455,0,4,.000,2,2,1.000,0,2,2,3,0,0,3,0,12,-3
Dean Wade,26:19,2,7,.286,1,4,.250,0,0,,3,3,6,2,2,0,1,2,5,-34
Damyean Dotson,22:51,1,4,.250,0,2,.000,0,0,,0,0,0,1,0,0,1,4,2,-32
Mfiondu Kabengele,21:21,3,5,.600,1,2,.500,0,1,.000,1,4,5,3,2,2,3,1,7,-24
Cedi Osman,18:50,4,11,.364,2,7,.286,4,4,1.000,1,1,2,2,0,0,1,3,14,-26
Jeremiah Martin,12:00,2,5,.400,0,2,.000,0,3,.000,0,0,0,2,1,0,0,1,4,-6
Brodric Thomas,6:22,1,2,.500,1,1,1.000,1,2,.500,0,0,0,0,0,0,0,0,4,-3
