Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,240,.570,.543,.484,.194,25.0,70.3,44.7,66.7,6.1,8.5,11.4,100.0,116.5,136.8
PHI,240,.651,.612,.372,.234,29.7,75.0,55.3,52.0,10.1,12.5,8.0,100.0,136.8,116.5
