Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,0,240,40,83,.482,20,45,.444,23,25,.920,6,34,40,32,14,4,11,18,123
ORL,1,240,41,89,.461,14,38,.368,12,14,.857,9,37,46,24,4,4,16,22,108
