Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Fred VanVleet,37:06,17,23,.739,11,14,.786,9,9,1.000,0,3,3,2,3,3,1,2,54,+20
Pascal Siakam,36:24,4,11,.364,0,2,.000,4,4,1.000,1,4,5,8,1,0,4,1,12,+15
Kyle Lowry,34:25,4,11,.364,3,8,.375,3,5,.600,1,9,10,10,4,0,3,3,14,+19
Aron Baynes,32:13,2,4,.500,0,2,.000,0,0,,0,5,5,1,0,0,0,1,4,+25
Norman Powell,28:40,7,15,.467,4,9,.444,5,5,1.000,0,2,2,2,4,0,2,3,23,+11
DeAndre' Bembry,18:56,2,6,.333,0,2,.000,0,0,,1,4,5,5,2,0,0,2,4,+8
Chris Boucher,18:43,2,3,.667,1,1,1.000,2,2,1.000,2,3,5,2,0,1,0,2,7,-1
Yuta Watanabe,11:05,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,1,0,2,0
Terence Davis,7:26,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-7
Stanley Johnson,7:11,0,2,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,3,0,-6
Paul Watson,2:37,1,2,.500,1,2,.500,0,0,,0,2,2,0,0,0,0,0,3,-3
Malachi Flynn,2:37,0,1,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0,-3
Matt Thomas,2:37,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
