Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
TOR,240,.654,.602,.542,.301,14.0,79.1,46.5,80.0,14.2,7.8,10.5,100.0,124.6,109.4
ORL,240,.567,.539,.427,.157,20.9,86.0,53.5,58.5,4.1,10.5,14.4,100.0,109.4,124.6
