Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,240,.531,.494,.522,.200,20.4,78.7,49.0,50.0,8.1,13.5,11.7,100.0,105.2,102.1
POR,240,.523,.511,.441,.086,21.3,79.6,51.0,41.0,6.1,16.3,13.5,100.0,102.1,105.2
