Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,0,240,42,96,.438,20,47,.426,11,17,.647,15,39,54,26,6,8,10,23,115
OKC,1,240,37,85,.435,10,33,.303,20,27,.741,7,39,46,23,6,3,11,16,104
