Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,1,240,45,92,.489,11,33,.333,24,28,.857,8,45,53,25,11,5,12,19,125
HOU,0,240,41,99,.414,11,45,.244,12,17,.706,10,34,44,24,7,6,13,22,105
