Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Richardson,35:11,.784,.727,.455,.364,10.0,2.8,6.1,16.1,3.0,0.0,7.3,18.6,162,115,10.8
Luka Dončić,32:48,.563,.531,.625,.375,0.0,14.9,8.1,55.3,0.0,0.0,13.9,31.3,125,117,5.9
Maxi Kleber,31:25,.667,.667,.667,.000,7.5,15.6,11.9,4.1,0.0,0.0,25.0,12.1,111,117,-3.8
Kristaps Porziņģis,28:56,.833,.833,.467,.000,0.0,20.3,11.1,6.5,1.8,10.2,0.0,24.6,161,104,18.2
Dorian Finney-Smith,27:39,.652,.625,.625,.125,8.5,21.3,15.4,9.9,1.9,0.0,0.0,14.5,152,110,7.0
Jalen Brunson,25:04,.487,.409,.455,.273,4.7,11.7,8.5,22.3,0.0,0.0,0.0,23.3,127,118,-2.1
Tim Hardaway,23:43,.444,.444,.556,.000,0.0,12.4,6.7,6.0,0.0,0.0,18.2,22.0,77,118,-12.1
Dwight Powell,19:04,.615,.500,.250,.500,18.4,36.0,28.0,0.0,2.8,0.0,0.0,12.2,156,102,-2.4
Trey Burke,12:38,.500,.500,.800,.000,0.0,0.0,0.0,11.0,0.0,0.0,0.0,18.8,114,123,-6.2
Josh Green,2:24,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0,123,-27.2
Tyler Bey,1:08,,,,,0.0,86.4,47.1,0.0,0.0,0.0,,0.0,0,89,1.2
