Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Josh Richardson,35:11,6,11,.545,4,5,.800,4,4,1.000,3,1,4,4,2,0,1,3,20,+5
Luka Dončić,32:48,7,16,.438,3,10,.300,4,6,.667,0,5,5,12,0,0,3,3,21,+9
Maxi Kleber,31:25,3,6,.500,2,4,.500,0,0,,2,5,7,1,0,0,2,2,8,+10
Kristaps Porziņģis,28:56,10,15,.667,5,7,.714,0,0,,0,6,6,1,1,3,0,4,25,0
Dorian Finney-Smith,27:39,4,8,.500,2,5,.400,1,1,1.000,2,6,8,2,1,0,0,0,11,-2
Jalen Brunson,25:04,4,11,.364,1,5,.200,3,3,1.000,1,3,4,4,0,0,0,2,12,+7
Tim Hardaway,23:43,4,9,.444,0,5,.000,0,0,,0,3,3,1,0,0,2,0,8,+22
Dwight Powell,19:04,2,4,.500,0,1,.000,2,2,1.000,3,7,10,0,1,0,0,4,6,+13
Trey Burke,12:38,2,5,.400,1,4,.250,0,0,,0,0,0,1,0,0,0,1,5,+3
Josh Green,2:24,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
Tyler Bey,1:08,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+2
