Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jimmy Butler,35:38,8,11,.727,1,2,.500,11,12,.917,2,5,7,5,3,0,3,1,28,+14
Bam Adebayo,28:16,6,12,.500,0,0,,1,3,.333,2,5,7,4,0,2,2,5,13,+3
Trevor Ariza,26:49,2,6,.333,0,2,.000,4,4,1.000,0,2,2,1,0,0,1,1,8,+1
Duncan Robinson,26:14,3,5,.600,3,5,.600,2,2,1.000,0,1,1,3,0,1,2,4,11,+3
Victor Oladipo,25:24,5,8,.625,2,3,.667,6,6,1.000,1,3,4,2,3,1,4,1,18,0
Tyler Herro,30:46,5,9,.556,4,5,.800,1,2,.500,0,2,2,1,2,0,1,2,15,-4
Goran Dragić,26:03,3,9,.333,0,4,.000,4,6,.667,0,5,5,3,1,0,5,2,10,+5
Andre Iguodala,21:56,0,3,.000,0,3,.000,0,0,,0,3,3,1,2,1,2,3,0,+3
Nemanja Bjelica,9:36,0,1,.000,0,1,.000,0,0,,0,2,2,2,0,2,0,2,0,+2
Precious Achiuwa,9:18,2,7,.286,0,0,,3,5,.600,4,1,5,0,1,1,0,4,7,+3
