Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tyler Herro,40:03,5,12,.417,2,5,.400,3,4,.750,1,3,4,3,0,2,4,2,15,+1
Bam Adebayo,35:47,7,11,.636,0,0,,4,4,1.000,2,11,13,4,2,1,5,2,18,-1
Duncan Robinson,34:56,5,9,.556,4,8,.500,0,0,,0,3,3,1,0,1,2,2,14,+6
Jimmy Butler,33:36,8,19,.421,0,2,.000,14,16,.875,1,6,7,8,0,0,0,1,30,-7
KZ Okpala,7:28,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-14
Andre Iguodala,25:58,0,5,.000,0,5,.000,1,2,.500,1,5,6,6,1,0,2,2,1,+8
Kelly Olynyk,25:43,4,9,.444,3,8,.375,0,0,,2,2,4,3,2,0,1,3,11,+14
Max Strus,13:25,3,4,.750,1,2,.500,0,0,,0,0,0,0,0,0,0,0,7,-3
Precious Achiuwa,12:18,3,4,.750,0,0,,0,0,,2,0,2,0,0,0,1,0,6,-1
Gabe Vincent,10:46,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+2
