Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Isaac Okoro,37:19,3,5,.600,1,3,.333,3,3,1.000,1,1,2,6,2,0,1,4,10,+1
Collin Sexton,34:46,10,14,.714,1,1,1.000,8,10,.800,0,5,5,5,2,0,5,2,29,+25
Darius Garland,31:18,6,11,.545,2,2,1.000,0,0,,1,1,2,4,2,0,3,1,14,+2
Andre Drummond,28:01,9,24,.375,0,0,,5,8,.625,6,10,16,2,5,2,4,2,23,+6
Cedi Osman,26:53,4,8,.500,2,5,.400,0,0,,0,1,1,2,0,0,0,3,10,-12
Taurean Prince,30:01,6,10,.600,3,6,.500,1,2,.500,0,7,7,5,0,2,1,4,16,+20
Dylan Windler,21:55,3,6,.500,2,4,.500,0,0,,0,2,2,0,2,1,1,2,8,+29
Jarrett Allen,19:59,5,7,.714,0,0,,0,0,,0,1,1,0,1,2,1,2,10,+9
Damyean Dotson,8:14,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,2,2,-1
Dean Wade,1:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
