Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Isaac Okoro,37:19,.791,.700,.600,.600,3.7,3.1,3.3,17.9,2.5,0.0,13.7,8.3,161,111,4.2
Collin Sexton,34:46,.788,.750,.071,.714,0.0,16.4,9.0,20.8,2.7,0.0,21.4,28.6,129,106,5.8
Darius Garland,31:18,.636,.636,.182,.000,4.4,3.7,4.0,16.2,3.0,0.0,21.4,19.0,111,110,0.1
Andre Drummond,28:01,.418,.375,.000,.333,29.4,40.8,35.6,10.9,8.4,6.2,12.7,47.7,91,82,-3.6
Cedi Osman,26:53,.625,.625,.625,.000,0.0,4.3,2.3,9.0,0.0,0.0,0.0,12.6,136,116,-2.8
Taurean Prince,30:01,.735,.750,.600,.200,0.0,26.7,14.5,21.4,0.0,5.8,8.4,16.8,145,106,7.9
Dylan Windler,21:55,.667,.667,.667,.000,0.0,10.4,5.7,0.0,4.3,4.0,14.3,13.6,110,103,2.2
Jarrett Allen,19:59,.714,.714,.000,.000,0.0,5.7,3.1,0.0,2.4,8.7,12.5,17.0,118,106,0.2
Damyean Dotson,8:14,.500,.500,.000,.000,0.0,13.9,7.6,0.0,0.0,0.0,0.0,10.3,103,113,-11.5
Dean Wade,1:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-5.7
