Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,1,265,43,95,.453,18,52,.346,16,21,.762,9,37,46,32,10,1,16,19,120
MIA,0,265,44,97,.454,13,36,.361,11,12,.917,7,42,49,28,8,5,15,22,112
