Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,33:20,13,19,.684,1,3,.333,2,2,1.000,0,7,7,6,0,0,4,2,29,-15
Mike Scott,29:03,1,6,.167,1,6,.167,0,0,,0,1,1,3,1,0,0,2,3,-6
Danny Green,27:48,5,10,.500,5,9,.556,2,2,1.000,0,0,0,0,0,0,0,3,17,-5
Seth Curry,27:24,3,7,.429,0,2,.000,1,1,1.000,0,2,2,2,1,0,0,3,7,-9
Ben Simmons,26:20,6,10,.600,0,0,,3,5,.600,1,6,7,2,1,0,6,6,15,-12
Matisse Thybulle,27:11,2,3,.667,1,1,1.000,0,0,,0,1,1,1,0,2,0,3,5,-13
Shake Milton,20:36,6,11,.545,0,1,.000,4,5,.800,2,2,4,1,1,0,3,1,16,-10
Dwight Howard,18:39,0,1,.000,0,0,,9,14,.643,4,7,11,1,1,0,2,4,9,-6
Furkan Korkmaz,12:29,0,4,.000,0,2,.000,0,0,,0,2,2,1,0,0,0,1,0,+5
Tyrese Maxey,7:55,1,3,.333,1,1,1.000,1,2,.500,0,0,0,0,0,0,0,0,4,+5
Paul Reed,3:50,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,1,2,2,+6
Isaiah Joe,2:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+5
Rayjon Tucker,2:39,1,1,1.000,1,1,1.000,2,2,1.000,0,1,1,0,0,0,0,0,5,+5
