Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
James Ennis,33:02,3,6,.500,1,2,.500,7,8,.875,1,4,5,4,1,0,0,3,14,+1
Chuma Okeke,28:32,3,5,.600,0,2,.000,2,2,1.000,1,5,6,7,0,1,1,1,8,-4
Wendell Carter,25:48,4,11,.364,0,1,.000,0,0,,2,7,9,0,1,1,2,3,8,-1
Michael Carter-Williams,22:28,3,8,.375,1,2,.500,2,2,1.000,0,2,2,3,0,0,2,3,9,+10
Dwayne Bacon,18:12,3,9,.333,0,2,.000,1,2,.500,2,2,4,0,0,0,0,1,7,+11
Terrence Ross,27:49,10,15,.667,2,5,.400,2,3,.667,0,4,4,1,0,1,2,3,24,-11
Cole Anthony,25:32,3,12,.250,0,2,.000,2,2,1.000,4,5,9,5,0,1,1,4,8,-15
Mohamed Bamba,22:12,4,10,.400,2,5,.400,4,6,.667,1,5,6,2,0,3,2,2,14,-4
R.J. Hampton,18:36,3,4,.750,0,1,.000,0,2,.000,0,2,2,0,1,1,3,1,6,-14
Gary Harris,17:49,2,10,.200,0,2,.000,4,4,1.000,1,2,3,1,0,0,2,1,8,+2
