Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
OKC,0,240,36,90,.400,10,32,.313,13,17,.765,12,38,50,26,8,3,12,19,95
DEN,1,240,40,87,.460,10,40,.250,7,10,.700,7,34,41,24,6,6,13,14,97
