Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MEM,240,.636,.608,.299,.289,29.3,73.9,52.9,57.7,5.7,7.3,10.6,100.0,131.5,127.8
MIN,240,.651,.622,.415,.234,26.1,70.7,47.1,65.3,6.6,7.4,11.9,100.0,127.8,131.5
