Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,37:06,14,25,.560,1,2,.500,8,11,.727,0,4,4,10,2,1,4,0,37,+8
Kyle Anderson,30:48,7,9,.778,3,3,1.000,3,4,.750,2,2,4,2,2,0,1,0,20,+10
Dillon Brooks,25:22,5,12,.417,3,5,.600,3,3,1.000,0,4,4,3,0,0,1,6,16,-7
Jonas Valančiūnas,19:55,4,7,.571,0,1,.000,1,2,.500,2,3,5,2,2,0,0,6,9,+6
Grayson Allen,6:20,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,1,0,2,+5
Desmond Bane,30:58,8,14,.571,4,9,.444,2,3,.667,0,4,4,3,0,0,1,1,22,-7
Xavier Tillman,28:05,5,9,.556,1,3,.333,0,1,.000,3,6,9,3,0,1,2,2,11,-2
De'Anthony Melton,25:24,3,8,.375,2,4,.500,0,0,,1,4,5,2,0,1,2,2,8,+9
Brandon Clarke,23:02,5,11,.455,0,2,.000,2,2,1.000,4,6,10,1,0,1,1,1,12,+2
Tyus Jones,13:00,1,2,.500,0,0,,0,0,,0,1,1,4,0,0,0,1,2,-4
