Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ja Morant,37:06,.620,.580,.080,.440,0.0,11.3,5.9,38.2,2.4,2.4,11.8,35.8,126,125,6.5
Kyle Anderson,30:48,.929,.944,.333,.444,7.6,6.8,7.2,7.6,2.9,0.0,8.5,15.0,172,127,9.8
Dillon Brooks,25:22,.601,.542,.417,.250,0.0,16.5,8.7,13.3,0.0,0.0,7.0,22.2,127,131,-4.5
Jonas Valančiūnas,19:55,.571,.571,.143,.286,11.8,15.7,13.9,11.4,4.6,0.0,0.0,15.5,139,120,-1.3
Grayson Allen,6:20,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,11.6,107,135,-9.1
Desmond Bane,30:58,.718,.714,.643,.214,0.0,13.5,7.1,11.7,0.0,0.0,6.1,20.7,141,132,3.2
Xavier Tillman,28:05,.583,.611,.333,.111,12.5,22.3,17.7,11.8,0.0,3.1,17.5,16.0,117,128,-1.8
De'Anthony Melton,25:24,.500,.500,.500,.000,4.6,16.4,10.9,8.2,0.0,3.4,20.0,15.4,96,129,-6.7
Brandon Clarke,23:02,.505,.455,.182,.182,20.3,27.2,24.0,5.0,0.0,3.8,7.8,21.9,118,126,-4.4
Tyus Jones,13:00,.500,.500,.000,.000,0.0,8.0,4.2,30.6,0.0,0.0,0.0,6.0,160,133,-2.9
