Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luka Dončić,32:15,8,17,.471,2,6,.333,7,10,.700,0,6,6,7,1,0,2,2,25,-27
Tim Hardaway,26:24,1,5,.200,0,1,.000,0,0,,0,1,1,3,1,0,1,3,2,-13
Josh Richardson,25:03,3,8,.375,0,3,.000,0,0,,1,1,2,2,1,0,0,4,6,-14
Kristaps Porziņģis,24:36,4,14,.286,1,5,.200,2,3,.667,3,6,9,0,0,0,1,5,11,-18
Dorian Finney-Smith,22:33,4,9,.444,3,8,.375,0,0,,0,0,0,0,1,0,1,3,11,-13
Jalen Brunson,26:15,4,7,.571,2,4,.500,3,4,.750,0,2,2,2,0,0,0,2,13,-11
James Johnson,21:57,4,7,.571,0,0,,2,2,1.000,2,2,4,2,0,2,3,3,10,-10
Trey Burke,18:20,3,8,.375,0,4,.000,0,0,,0,3,3,2,2,0,1,4,6,-2
Dwight Powell,14:07,2,4,.500,0,1,.000,2,4,.500,2,3,5,0,0,0,0,0,6,+1
Willie Cauley-Stein,9:11,0,0,,0,0,,0,0,,0,3,3,0,0,0,1,1,0,-1
Josh Green,8:31,3,3,1.000,1,1,1.000,0,1,.000,0,1,1,0,0,1,0,0,7,+4
Wesley Iwundu,3:36,0,2,.000,0,0,,2,2,1.000,0,1,1,1,0,1,0,0,2,+3
Boban Marjanović,3:36,1,1,1.000,0,0,,0,1,.000,0,3,3,1,0,0,0,0,2,+3
Tyrell Terry,3:36,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,+3
