Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jimmy Butler,41:41,7,16,.438,0,1,.000,7,8,.875,6,9,15,7,0,0,2,3,21,-15
Duncan Robinson,39:37,5,14,.357,3,11,.273,0,0,,0,5,5,5,0,1,0,2,13,+15
Bam Adebayo,36:20,11,21,.524,0,1,.000,7,8,.875,2,8,10,2,2,3,4,1,29,+22
Kelly Olynyk,28:26,3,11,.273,1,7,.143,0,0,,1,5,6,0,0,0,2,4,7,-17
Kendrick Nunn,23:16,3,6,.500,1,2,.500,2,2,1.000,0,1,1,3,1,0,2,1,9,-9
Tyler Herro,36:11,4,16,.250,0,7,.000,3,3,1.000,1,4,5,4,0,1,1,1,11,-5
Andre Iguodala,19:32,1,1,1.000,0,0,,0,0,,1,1,2,3,2,0,1,1,2,+17
Trevor Ariza,19:12,2,6,.333,1,4,.250,0,0,,0,4,4,0,1,2,0,2,5,-18
Gabe Vincent,17:31,3,4,.750,3,4,.750,0,0,,1,1,2,3,1,0,2,3,9,+5
Precious Achiuwa,3:14,0,2,.000,0,0,,0,2,.000,1,0,1,0,0,0,0,1,0,-10
