Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,0,240,37,87,.425,17,44,.386,10,13,.769,7,40,47,26,5,9,19,20,101
MIN,1,240,39,103,.379,10,38,.263,19,24,.792,14,36,50,30,12,3,9,13,107
