Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,240,.564,.517,.322,.345,22.2,88.1,54.0,53.7,10.4,13.8,13.8,100.0,106.9,101.2
WAS,240,.562,.535,.318,.271,11.9,77.8,46.0,71.8,6.6,6.8,16.6,100.0,101.2,106.9
