Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Joel Embiid,34:50,.692,.618,.059,.529,6.1,39.4,22.2,10.1,0.0,2.4,12.5,28.4,127,104,5.6
Ben Simmons,32:25,.546,.583,.000,.500,3.3,28.2,15.3,33.8,2.8,7.7,21.5,23.8,100,94,5.7
Seth Curry,32:16,.666,.563,.625,.500,0.0,0.0,0.0,17.0,2.8,0.0,9.3,13.8,135,104,0.1
Tobias Harris,31:08,.339,.231,.308,.308,13.7,14.7,14.2,0.0,0.0,2.7,11.9,22.2,79,106,-13.3
Danny Green,18:16,.167,.167,.667,.000,0.0,0.0,0.0,13.7,5.0,0.0,14.3,15.8,47,99,-9.4
Shake Milton,29:44,.675,.636,.364,.636,0.0,3.8,1.9,15.5,4.6,0.0,0.0,19.6,145,100,8.6
Furkan Korkmaz,20:11,.611,.611,.667,.000,0.0,5.7,2.7,0.0,2.2,8.2,18.2,22.5,93,97,3.4
Mike Scott,16:52,.500,.500,1.000,.000,0.0,13.6,6.5,0.0,2.7,0.0,0.0,7.3,103,103,-1.6
Dwight Howard,13:10,1.000,1.000,.000,.000,24.3,60.8,41.9,21.6,0.0,6.3,50.0,12.5,124,97,4.1
Tyrese Maxey,10:51,.500,.500,.167,.000,0.0,21.1,10.2,31.9,0.0,0.0,14.3,26.7,96,108,-3.6
Matisse Thybulle,0:17,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,99,-64.7
