Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Joel Embiid,34:50,10,17,.588,1,1,1.000,8,9,.889,2,12,14,2,0,1,3,3,29,-2
Ben Simmons,32:25,7,12,.583,0,0,,2,6,.333,1,8,9,7,2,3,4,3,16,-2
Seth Curry,32:16,4,8,.500,1,5,.200,4,4,1.000,0,0,0,4,2,0,1,4,13,-1
Tobias Harris,31:08,3,13,.231,0,4,.000,4,4,1.000,4,4,8,0,0,1,2,4,10,-7
Danny Green,18:16,1,6,.167,0,4,.000,0,0,,0,0,0,2,2,0,1,2,2,-27
Shake Milton,29:44,6,11,.545,2,4,.500,5,7,.714,0,1,1,3,3,0,0,3,19,+33
Furkan Korkmaz,20:11,4,9,.444,3,6,.500,0,0,,0,1,1,0,1,2,2,1,11,+14
Mike Scott,16:52,1,3,.333,1,3,.333,0,0,,0,2,2,0,1,0,0,1,3,+13
Dwight Howard,13:10,2,2,1.000,0,0,,0,0,,3,7,10,2,0,1,2,3,4,+8
Tyrese Maxey,10:51,3,6,.500,0,1,.000,0,0,,0,2,2,2,0,0,1,0,6,+3
Matisse Thybulle,0:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-2
