Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,1,240,42,86,.488,7,31,.226,16,22,.727,8,37,45,24,9,4,17,22,107
MIN,0,240,45,93,.484,10,38,.263,14,25,.560,12,36,48,29,10,6,14,20,114
