Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Collin Sexton,28:43,.460,.400,.200,.200,0.0,17.1,7.6,37.8,0.0,0.0,10.9,26.8,97,125,-5.0
Isaac Okoro,28:25,.436,.333,.167,.333,6.9,0.0,3.8,0.0,3.4,0.0,0.0,10.2,107,121,-5.5
Darius Garland,27:55,.507,.467,.267,.267,0.0,0.0,0.0,11.2,1.7,0.0,5.6,26.8,101,124,-5.9
Jarrett Allen,26:50,.417,.364,.000,.455,7.3,32.1,18.3,0.0,0.0,3.0,7.0,22.3,88,120,-9.3
Larry Nance,25:16,.333,.333,.167,.000,0.0,24.4,10.8,10.2,5.7,0.0,14.3,11.7,69,111,-5.0
Dean Wade,22:44,.550,.550,.300,.000,4.3,10.8,7.2,20.8,4.2,0.0,0.0,18.5,122,117,4.9
JaVale McGee,19:03,.773,.667,.111,.667,20.6,32.3,25.8,29.2,0.0,8.4,20.5,32.3,134,116,14.7
Cedi Osman,18:46,.317,.286,.286,.286,0.0,19.7,8.7,7.1,2.5,0.0,0.0,17.7,73,119,-9.3
Quinn Cook,18:14,.474,.438,.125,.125,0.0,13.5,6.0,23.9,0.0,0.0,0.0,19.5,109,125,-6.1
Lamar Stevens,12:57,.667,.667,.000,.000,7.6,9.5,8.4,0.0,7.4,6.2,0.0,19.5,134,105,9.9
Dylan Windler,9:00,.500,.500,.000,.000,0.0,0.0,0.0,15.0,10.6,0.0,0.0,9.3,115,105,6.3
Brodric Thomas,2:07,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0,129,-28.5
