Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Collin Sexton,28:43,6,15,.400,0,3,.000,3,3,1.000,0,4,4,7,0,0,2,1,15,-25
Isaac Okoro,28:25,2,6,.333,0,1,.000,2,2,1.000,2,0,2,0,2,0,0,0,6,-18
Darius Garland,27:55,6,15,.400,2,4,.500,3,4,.750,0,0,0,2,1,0,1,4,17,-26
Jarrett Allen,26:50,4,11,.364,0,0,,3,5,.600,2,7,9,0,0,1,1,0,11,-24
Larry Nance,25:16,2,6,.333,0,1,.000,0,0,,0,5,5,2,3,0,1,1,4,-25
Dean Wade,22:44,5,10,.500,1,3,.333,0,0,,1,2,3,3,2,0,0,1,11,+11
JaVale McGee,19:03,6,9,.667,0,1,.000,6,6,1.000,4,5,9,3,0,2,3,0,18,+7
Cedi Osman,18:46,2,7,.286,0,2,.000,1,2,.500,0,3,3,1,1,0,0,0,5,+4
Quinn Cook,18:14,3,8,.375,1,1,1.000,1,1,1.000,0,2,2,3,0,0,0,3,8,+16
Lamar Stevens,12:57,4,6,.667,0,0,,0,0,,1,1,2,0,2,1,0,1,8,+3
Dylan Windler,9:00,1,2,.500,0,0,,0,0,,0,0,0,1,2,0,0,0,2,+4
Brodric Thomas,2:07,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+3
