Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,1,240,41,96,.427,4,17,.235,19,23,.826,10,29,39,22,13,4,8,11,105
SAC,0,240,49,90,.544,13,30,.433,8,12,.667,10,39,49,26,6,7,16,17,119
