Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,1,240,38,85,.447,5,28,.179,14,19,.737,15,28,43,21,5,5,11,13,95
IND,0,240,44,86,.512,14,31,.452,9,10,.900,10,31,41,26,10,5,7,18,111
