Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Darius Bazley,37:09,9,25,.360,1,8,.125,7,9,.778,0,9,9,2,1,0,3,2,26,+7
Sviatoslav Mykhailiuk,36:12,9,16,.563,2,5,.400,0,0,,2,7,9,4,0,2,5,4,20,+1
Théo Maledon,36:04,3,10,.300,2,4,.500,1,2,.500,0,2,2,7,0,0,2,0,9,+10
Moses Brown,16:30,5,8,.625,0,0,,2,2,1.000,6,5,11,1,2,0,1,0,12,-1
Aleksej Pokusevski,5:22,1,3,.333,0,1,.000,0,0,,1,1,2,1,0,0,0,0,2,-6
Isaiah Roby,27:51,3,6,.500,1,1,1.000,0,0,,0,3,3,3,1,0,0,6,7,-5
Kenrich Williams,27:35,6,12,.500,2,3,.667,1,3,.333,3,4,7,2,2,1,3,2,15,-5
Ty Jerome,21:12,4,9,.444,1,6,.167,0,0,,0,0,0,5,1,0,2,1,9,-11
Tony Bradley,15:08,4,8,.500,0,0,,0,0,,4,4,8,0,0,0,0,0,8,-12
Jaylen Hoard,13:20,4,5,.800,0,0,,0,0,,1,3,4,0,1,0,1,2,8,+5
Justin Robinson,3:37,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-13
