Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Stephen Curry,36:58,14,23,.609,5,11,.455,2,2,1.000,0,11,11,4,2,0,7,2,35,-21
Andrew Wiggins,35:34,7,16,.438,0,4,.000,2,2,1.000,0,3,3,3,0,1,0,1,16,0
Kelly Oubre,30:25,3,10,.300,3,8,.375,5,6,.833,0,5,5,2,1,1,1,2,14,-7
James Wiseman,27:23,8,13,.615,0,0,,2,2,1.000,1,4,5,2,1,2,1,4,18,0
Draymond Green,25:15,0,2,.000,0,0,,1,4,.250,0,4,4,7,1,0,5,5,1,-4
Eric Paschall,20:50,2,9,.222,1,2,.500,3,4,.750,1,4,5,0,0,0,0,2,8,-8
Damion Lee,18:51,1,3,.333,0,1,.000,0,1,.000,1,1,2,5,2,0,1,4,2,+4
Brad Wanamaker,16:45,1,1,1.000,0,0,,1,1,1.000,0,1,1,3,0,0,1,2,3,+8
Kent Bazemore,10:26,1,2,.500,1,1,1.000,1,2,.500,0,2,2,1,2,0,3,2,4,-14
Kevon Looney,9:43,0,1,.000,0,1,.000,0,0,,2,2,4,0,0,0,0,1,0,-17
Mychal Mulder,6:49,1,1,1.000,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,3,+7
Jordan Poole,1:01,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+2
