Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Vučević,31:46,9,16,.563,2,4,.500,1,1,1.000,2,7,9,3,0,0,0,4,21,-24
Zach LaVine,28:05,6,15,.400,1,5,.200,5,6,.833,0,3,3,1,0,0,2,0,18,-17
Lauri Markkanen,26:06,4,10,.400,1,6,.167,1,1,1.000,0,3,3,0,0,0,1,2,10,-21
Patrick Williams,19:03,3,7,.429,0,2,.000,0,0,,1,2,3,1,0,0,2,0,6,-23
Tomáš Satoranský,17:15,3,7,.429,1,3,.333,1,1,1.000,3,0,3,3,2,0,2,3,8,-14
Coby White,25:35,5,12,.417,2,5,.400,1,1,1.000,0,5,5,4,1,1,1,4,13,+6
Garrett Temple,22:27,2,5,.400,0,3,.000,0,0,,1,2,3,4,1,0,0,2,4,-8
Thaddeus Young,22:18,5,11,.455,0,1,.000,0,1,.000,2,4,6,9,0,0,2,3,10,+3
Troy Brown,13:33,3,4,.750,1,1,1.000,1,1,1.000,0,1,1,3,0,0,0,2,8,+12
Al-Farouq Aminu,12:18,0,1,.000,0,1,.000,2,2,1.000,0,5,5,0,0,0,2,2,2,+10
Javonte Green,10:28,0,2,.000,0,1,.000,0,0,,0,4,4,0,1,2,2,2,0,+5
Denzel Valentine,5:48,1,5,.200,0,2,.000,0,0,,1,1,2,0,0,0,0,1,2,-9
Cristiano Felício,1:46,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0
Ryan Arcidiacono,1:46,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0
Devon Dotson,1:46,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0
