Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Vučević,31:46,.639,.625,.250,.063,6.3,25.8,15.3,16.5,0.0,0.0,0.0,21.2,134,120,3.9
Zach LaVine,28:05,.510,.433,.333,.400,0.0,12.5,5.8,5.6,0.0,0.0,10.2,28.7,96,122,-5.1
Lauri Markkanen,26:06,.479,.450,.600,.100,0.0,13.5,6.2,0.0,0.0,0.0,8.7,18.0,87,121,-9.2
Patrick Williams,19:03,.429,.429,.286,.000,5.2,12.3,8.5,7.5,0.0,0.0,22.2,19.4,74,122,-10.0
Tomáš Satoranský,17:15,.538,.500,.429,.143,17.4,0.0,9.4,25.6,5.4,0.0,21.2,22.5,105,110,3.3
Coby White,25:35,.523,.500,.417,.083,0.0,22.9,10.5,23.7,1.8,3.1,7.4,21.6,107,113,2.1
Garrett Temple,22:27,.400,.400,.600,.000,4.5,10.4,7.2,23.3,2.1,0.0,0.0,9.1,116,117,-0.9
Thaddeus Young,22:18,.437,.455,.091,.091,9.0,21.0,14.5,64.1,0.0,0.0,14.9,24.7,103,120,3.0
Troy Brown,13:33,.901,.875,.250,.250,0.0,8.6,4.0,35.0,0.0,0.0,0.0,13.5,186,121,6.1
Al-Farouq Aminu,12:18,.532,.000,1.000,2.000,0.0,47.6,21.9,0.0,0.0,0.0,51.5,13.0,53,118,-16.4
Javonte Green,10:28,.000,.000,.500,.000,0.0,44.7,20.6,0.0,4.5,15.3,50.0,15.7,0,93,-7.6
Denzel Valentine,5:48,.200,.200,.400,.000,17.2,20.2,18.6,0.0,0.0,0.0,0.0,35.4,56,120,-23.5
Cristiano Felício,1:46,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,123,123,-3.5
Devon Dotson,1:46,,,,,56.6,0.0,30.5,0.0,26.5,0.0,,0.0,217,65,41.6
Ryan Arcidiacono,1:46,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,123,123,-3.8
