Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,0,240,36,79,.456,4,19,.211,25,31,.806,5,37,42,20,7,4,18,18,101
CHI,1,240,33,84,.393,8,25,.320,16,22,.727,10,35,45,18,8,1,18,28,90
