Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Marcus Smart,38:11,.424,.464,.429,.214,0.0,7.7,4.1,34.6,3.7,0.0,20.7,22.5,85,97,-2.4
Jaylen Brown,37:34,.595,.595,.333,.000,5.9,18.3,12.5,10.8,3.8,4.7,16.0,29.5,101,91,5.5
Jayson Tatum,37:04,.534,.521,.458,.208,0.0,15.9,8.4,10.5,1.3,2.4,10.3,35.0,96,99,1.2
Tristan Thompson,25:35,.512,.500,.000,.500,4.4,30.6,18.4,10.6,1.9,6.9,38.1,13.7,77,90,-2.5
Daniel Theis,23:58,.500,.500,.500,.000,4.7,20.4,13.1,0.0,0.0,11.1,50.0,7.4,58,94,-7.1
Jeff Teague,20:09,.888,.900,.200,.800,0.0,4.9,2.6,24.2,4.7,0.0,12.9,17.1,158,96,10.4
Grant Williams,19:23,.667,.667,.167,.000,11.5,10.1,10.8,0.0,0.0,0.0,0.0,13.7,139,104,-5.3
Payton Pritchard,16:00,.000,.000,1.000,.000,0.0,0.0,0.0,15.4,6.0,11.1,40.0,13.9,23,89,-6.7
Robert Williams,11:21,.000,.000,.500,.000,9.8,34.5,23.0,0.0,0.0,7.8,0.0,7.8,34,92,-8.6
Semi Ojeleye,6:17,,,,,0.0,15.6,8.3,0.0,0.0,0.0,,0.0,0,103,-7.1
Carsen Edwards,4:28,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0,108,-28.9
