Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
DeMar DeRozan,38:19,8,18,.444,1,3,.333,5,6,.833,0,3,3,13,1,2,1,0,22,-7
Keldon Johnson,33:55,7,15,.467,2,4,.500,1,1,1.000,2,6,8,4,0,0,0,2,17,-14
Derrick White,33:20,3,14,.214,0,8,.000,0,0,,0,4,4,6,0,0,3,1,6,-11
Lonnie Walker,32:47,13,21,.619,5,9,.556,0,0,,1,5,6,1,2,0,1,1,31,-14
Jakob Poeltl,25:30,4,7,.571,0,0,,0,0,,1,5,6,1,1,1,3,4,8,-3
Rudy Gay,26:14,5,11,.455,2,5,.400,3,3,1.000,0,6,6,0,1,0,0,0,15,-1
Devin Vassell,24:04,3,6,.500,1,3,.333,0,0,,0,2,2,0,0,0,0,3,7,+2
Drew Eubanks,17:22,3,3,1.000,1,1,1.000,0,0,,0,3,3,2,0,1,0,0,7,-1
Tre Jones,7:35,0,1,.000,0,0,,0,0,,1,2,3,2,1,0,1,0,0,+11
Quinndary Weatherspoon,0:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
