Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Giannis Antetokounmpo,30:38,7,8,.875,0,0,,7,8,.875,2,12,14,10,2,1,4,0,21,+30
Jrue Holiday,26:50,5,9,.556,1,3,.333,0,0,,2,5,7,3,3,1,3,0,11,+11
Khris Middleton,26:00,4,9,.444,1,3,.333,3,3,1.000,0,5,5,4,0,0,3,1,12,+19
Brook Lopez,23:20,4,8,.500,3,5,.600,0,0,,1,5,6,1,0,1,0,2,11,+17
Donte DiVincenzo,21:50,6,11,.545,4,8,.500,0,0,,1,3,4,3,0,1,0,1,16,+36
Bryn Forbes,22:10,8,15,.533,4,7,.571,0,0,,0,3,3,1,0,0,0,0,20,-8
D.J. Augustin,19:00,1,6,.167,1,5,.200,3,3,1.000,0,0,0,4,0,0,1,0,6,+17
Bobby Portis,16:42,7,13,.538,4,5,.800,0,0,,3,6,9,3,3,1,0,2,18,+19
Torrey Craig,16:28,3,6,.500,2,3,.667,0,0,,2,1,3,0,3,1,0,3,8,-13
Pat Connaughton,10:24,1,5,.200,1,4,.250,0,0,,0,1,1,0,0,0,0,0,3,+17
D.J. Wilson,9:42,1,6,.167,0,4,.000,0,0,,0,0,0,0,0,1,0,1,2,-15
Thanasis Antetokounmpo,8:28,1,2,.500,0,0,,0,0,,0,0,0,2,2,0,1,0,2,-15
Jaylen Adams,8:28,0,4,.000,0,1,.000,0,0,,0,1,1,2,0,0,0,1,0,-15
