Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Fred VanVleet,33:14,.729,.705,.409,.136,4.1,8.3,6.2,29.5,1.5,0.0,11.4,33.7,146,127,5.8
Pascal Siakam,33:09,.715,.682,.182,.182,12.4,24.8,18.6,40.5,1.5,3.1,14.4,17.8,163,122,9.4
OG Anunoby,28:36,.376,.250,.500,.750,0.0,9.6,4.8,6.8,3.4,0.0,22.0,20.3,77,121,-17.5
Norman Powell,26:42,1.034,1.000,.625,.750,0.0,10.3,5.1,0.0,3.6,0.0,8.6,18.6,188,123,10.4
Alex Len,4:43,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,131,-8.7
Chris Boucher,29:12,.810,.833,.333,.417,18.8,28.2,23.5,8.6,1.7,10.5,0.0,20.7,178,116,10.0
Terence Davis,22:16,.692,.692,.615,.000,0.0,6.2,3.1,17.1,0.0,0.0,7.1,26.8,142,131,-0.2
Yuta Watanabe,19:10,.300,.300,.400,.000,14.3,35.8,25.0,0.0,0.0,5.3,0.0,11.1,104,124,-9.6
Malachi Flynn,16:48,1.000,1.000,.500,.000,0.0,40.8,20.4,14.8,0.0,0.0,14.3,17.7,168,127,3.9
Stanley Johnson,15:29,.000,.000,.500,.000,8.9,26.6,17.7,5.8,0.0,0.0,0.0,5.5,85,129,-10.5
DeAndre' Bembry,3:50,.500,.500,.000,.000,0.0,0.0,0.0,30.9,12.7,0.0,33.3,33.3,87,103,-1.5
Paul Watson,2:17,1.000,1.000,.000,.000,60.1,0.0,30.0,0.0,0.0,0.0,0.0,18.7,215,131,12.5
Matt Thomas,2:17,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,300,131,30.6
Jalen Harris,2:17,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,127,-16.9
