Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,0,240,53,91,.582,20,39,.513,18,22,.818,12,32,44,30,8,5,12,20,144
SAC,1,240,46,81,.568,15,34,.441,16,28,.571,3,23,26,36,9,8,11,18,123
