Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Darius Garland,29:27,4,9,.444,2,6,.333,1,2,.500,1,0,1,7,0,0,2,2,11,-20
Collin Sexton,28:30,5,17,.294,1,5,.200,4,6,.667,1,1,2,1,0,0,3,1,15,-24
Jarrett Allen,28:12,2,4,.500,0,1,.000,5,12,.417,4,7,11,0,0,1,0,2,9,-23
Isaac Okoro,24:41,3,8,.375,0,4,.000,0,0,,2,3,5,1,0,0,0,3,6,-21
Kevin Love,1:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Cedi Osman,26:15,4,11,.364,2,4,.500,0,1,.000,1,3,4,2,1,1,1,1,10,+3
Larry Nance,25:43,2,7,.286,0,3,.000,0,0,,2,2,4,1,1,0,3,2,4,-22
Quinn Cook,18:23,2,8,.250,1,3,.333,0,0,,1,1,2,3,1,0,1,1,5,+1
Dylan Windler,16:20,2,4,.500,2,2,1.000,0,0,,1,2,3,2,0,1,1,0,6,+5
Dean Wade,15:30,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,1,1,1,0,+6
JaVale McGee,14:18,5,8,.625,0,1,.000,0,0,,1,1,2,1,1,1,1,4,10,+2
Brodric Thomas,5:30,2,3,.667,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,6,+3
Lamar Stevens,5:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+3
