Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Darius Garland,29:27,.557,.556,.667,.222,3.2,0.0,2.0,46.6,0.0,0.0,16.8,18.6,113,128,0.5
Collin Sexton,28:30,.382,.324,.294,.353,3.3,5.3,4.1,7.5,0.0,0.0,13.3,36.6,75,126,-10.4
Jarrett Allen,28:12,.485,.500,.250,3.000,13.4,37.2,22.6,0.0,0.0,4.1,0.0,15.2,114,112,-2.6
Isaac Okoro,24:41,.375,.375,.500,.000,7.6,18.2,11.7,7.7,0.0,0.0,0.0,14.9,95,121,-7.2
Kevin Love,1:41,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-9.7
Cedi Osman,26:15,.437,.455,.364,.091,3.6,17.1,8.8,15.4,2.2,4.4,8.0,21.8,91,114,2.0
Larry Nance,25:43,.286,.286,.429,.000,7.3,11.7,9.0,6.8,2.2,0.0,30.0,17.9,54,118,-13.3
Quinn Cook,18:23,.313,.313,.375,.000,5.1,8.2,6.3,30.4,3.1,0.0,11.1,22.6,78,118,-4.1
Dylan Windler,16:20,.750,.750,.500,.000,5.8,18.4,10.6,23.4,0.0,7.0,20.0,14.1,127,118,10.0
Dean Wade,15:30,.000,.000,.500,.000,0.0,0.0,0.0,10.0,0.0,7.4,33.3,8.9,18,125,-12.6
JaVale McGee,14:18,.625,.625,.125,.000,6.6,10.5,8.1,23.6,4.0,8.0,11.1,29.0,110,111,7.2
Brodric Thomas,5:30,.773,.667,.000,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,161,128,17.7
Lamar Stevens,5:30,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-13.0
