Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,240,.450,.432,.370,.284,27.5,62.5,41.0,61.3,4.7,11.9,12.5,100.0,96.9,118.2
ATL,240,.607,.535,.408,.366,37.5,72.5,59.0,65.6,4.7,11.8,15.4,100.0,118.2,96.9
