Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,240,.598,.519,.346,.577,23.9,75.0,47.7,55.6,12.3,5.4,8.4,100.0,120.2,112.0
BOS,240,.557,.539,.371,.225,25.0,76.1,52.3,52.4,3.1,0.0,14.1,100.0,112.0,120.2
