Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,40:15,.556,.537,.222,.074,11.7,5.9,8.8,18.0,1.3,0.0,0.0,31.2,129,119,0.2
Mikal Bridges,39:59,.733,.733,.400,.000,8.8,5.9,7.4,12.3,3.8,6.5,0.0,16.9,158,108,12.4
Deandre Ayton,36:24,.718,.700,.000,.100,9.7,16.2,12.9,3.2,1.4,11.9,22.3,16.6,117,107,-0.9
Chris Paul,35:31,.632,.563,.188,.313,0.0,19.9,9.9,55.4,5.7,4.9,0.0,23.1,157,102,19.7
Torrey Craig,21:49,.450,.450,.300,.000,5.4,21.6,13.5,0.0,0.0,4.0,9.1,22.7,89,115,-13.3
Cameron Johnson,30:24,.354,.278,.667,.222,0.0,19.4,9.7,6.8,1.7,0.0,0.0,14.6,91,115,-8.4
Cameron Payne,17:29,.600,.600,.400,.000,0.0,13.5,6.7,33.0,0.0,0.0,16.7,15.5,126,120,-2.2
Frank Kaminsky,16:25,.583,.556,.222,.111,0.0,43.0,21.5,8.3,0.0,0.0,0.0,25.9,123,113,-1.6
Jevon Carter,12:45,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.1,92,123,-6.9
Dario Šarić,12:03,.902,1.000,.667,.667,9.8,39.1,24.4,0.0,0.0,0.0,20.5,18.2,131,114,-0.6
Ty-Shon Alexander,0:58,,,,,0.0,0.0,0.0,99.7,0.0,0.0,,0.0,222,123,31.6
Jalen Smith,0:58,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-27.3
