Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,265,.605,.581,.295,.124,26.7,80.0,53.3,63.6,9.5,18.0,5.9,100.0,127.5,112.2
CLE,265,.579,.528,.322,.300,20.0,73.3,46.7,70.7,2.9,4.1,14.3,100.0,112.2,127.5
