Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Vučević,36:11,14,27,.519,2,6,.333,7,7,1.000,0,12,12,3,1,2,1,2,37,+16
Evan Fournier,31:17,7,15,.467,3,10,.300,12,13,.923,1,6,7,7,0,0,4,1,29,+20
Michael Carter-Williams,27:29,1,3,.333,0,0,,1,2,.500,2,7,9,5,1,1,2,3,3,+17
James Ennis,20:48,1,3,.333,0,2,.000,1,2,.500,0,2,2,1,0,0,0,1,3,+3
Al-Farouq Aminu,18:57,1,4,.250,0,2,.000,1,1,1.000,1,5,6,2,4,2,0,1,3,+12
Terrence Ross,31:36,7,16,.438,3,5,.600,0,0,,0,4,4,3,0,0,2,1,17,+8
Chuma Okeke,24:39,1,3,.333,0,1,.000,0,0,,0,3,3,2,1,0,0,2,2,-5
Chasson Randle,20:31,1,1,1.000,0,0,,2,2,1.000,0,3,3,0,0,0,1,4,4,-8
Dwayne Bacon,16:43,2,7,.286,1,4,.250,2,2,1.000,0,3,3,0,0,0,1,2,7,-11
Khem Birch,11:49,0,2,.000,0,0,,0,0,,1,1,2,1,0,3,0,1,0,-7
