Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dorian Finney-Smith,40:29,.917,.917,.750,.000,3.0,11.0,7.2,6.3,1.2,0.0,20.0,16.5,132,128,4.3
Luka Dončić,39:13,.557,.543,.261,.478,6.3,28.5,17.9,75.8,0.0,0.0,3.5,32.8,142,125,11.3
Maxi Kleber,27:07,.860,.833,1.000,.222,0.0,4.1,2.2,4.6,0.0,2.5,9.2,17.9,145,130,5.6
Josh Richardson,23:18,.350,.318,.455,.091,0.0,0.0,0.0,10.1,4.2,2.9,25.9,29.5,60,123,-13.2
Dwight Powell,18:52,.720,.600,.000,1.200,6.5,11.8,9.3,0.0,0.0,0.0,0.0,18.1,155,130,-3.5
Willie Cauley-Stein,26:46,.600,.600,.200,.000,13.8,37.5,26.2,0.0,3.6,5.0,16.7,10.0,120,111,-1.1
Tim Hardaway,26:41,.667,.667,.417,.000,0.0,12.6,6.6,20.9,1.8,0.0,7.7,21.7,128,125,0.9
Jalen Brunson,15:16,.400,.400,.000,.000,0.0,0.0,0.0,15.4,0.0,0.0,0.0,14.6,102,133,-12.4
Trey Burke,11:51,.875,.875,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,160,133,1.8
Nicolò Melli,10:27,.798,1.500,1.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,104,133,-5.2
