Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Khris Middleton,35:20,.259,.259,.148,.000,4.9,15.4,10.1,13.7,1.4,0.0,3.6,32.8,66,118,-10.4
Bobby Portis,34:47,.482,.447,.211,.211,7.5,28.6,17.9,10.2,1.4,0.0,0.0,24.7,113,112,4.1
Jrue Holiday,34:11,.406,.406,.250,.000,2.6,10.6,6.5,14.2,0.0,2.7,15.8,23.0,80,121,-7.7
Brook Lopez,30:41,.727,.727,.273,.000,5.7,5.9,5.8,5.8,1.6,0.0,0.0,14.8,154,121,6.4
Donte DiVincenzo,29:27,.793,.769,.769,.154,0.0,18.5,9.1,12.3,3.3,0.0,12.6,22.3,140,112,14.6
Pat Connaughton,22:43,.400,.400,.400,.000,11.5,15.9,13.7,6.3,4.3,0.0,0.0,9.1,115,111,1.7
Thanasis Antetokounmpo,17:54,.500,.500,.500,.000,14.6,5.1,9.9,7.6,2.7,0.0,33.3,6.9,109,119,-5.5
Bryn Forbes,15:53,.260,.000,1.000,1.000,0.0,11.4,5.6,0.0,0.0,0.0,0.0,15.0,63,123,-14.1
Jeff Teague,15:30,.630,.333,.333,1.333,0.0,5.8,2.9,26.6,0.0,0.0,29.6,18.0,107,125,-6.2
Axel Toupane,2:10,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,122,128,-2.1
Mamadi Diakite,1:24,,,,,0.0,64.7,31.7,0.0,0.0,0.0,,0.0,0,101,-1.8
