Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Julius Randle,47:14,11,28,.393,2,8,.250,9,10,.900,0,5,5,10,5,0,4,4,33,+14
Reggie Bullock,36:41,6,8,.750,3,5,.600,0,0,,0,4,4,1,0,0,0,6,15,-3
RJ Barrett,36:02,7,15,.467,2,4,.500,2,2,1.000,1,3,4,2,0,0,6,6,18,-14
Nerlens Noel,28:12,5,6,.833,0,0,,2,2,1.000,4,4,8,0,0,2,0,2,12,-2
Elfrid Payton,19:42,2,8,.250,1,2,.500,0,0,,1,0,1,3,2,0,1,1,5,-13
Derrick Rose,35:13,9,17,.529,2,4,.500,3,4,.750,0,3,3,5,1,1,2,1,23,+22
Taj Gibson,24:16,3,4,.750,0,0,,0,0,,6,8,14,2,1,2,0,2,6,+7
Immanuel Quickley,21:43,1,5,.200,1,3,.333,5,6,.833,0,4,4,3,0,0,0,1,8,+24
Kevin Knox,5:53,1,3,.333,0,2,.000,0,0,,0,3,3,0,0,0,0,0,2,+14
Obi Toppin,5:46,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-4
Frank Ntilikina,4:18,0,0,,0,0,,0,0,,1,0,1,1,0,1,0,3,0,+5
