Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,1,265,45,95,.474,11,29,.379,21,24,.875,13,36,49,27,9,6,13,26,122
NOP,0,265,41,101,.406,6,27,.222,24,30,.800,20,32,52,25,6,4,12,16,112
