Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,28:26,5,8,.625,2,5,.400,6,8,.750,0,1,1,1,1,0,2,1,18,-22
Delon Wright,23:24,2,6,.333,1,3,.333,2,4,.500,0,6,6,4,1,0,0,1,7,-29
Blake Griffin,21:26,1,8,.125,1,3,.333,2,2,1.000,1,2,3,2,0,0,2,2,5,-28
Wayne Ellington,17:34,0,6,.000,0,5,.000,0,0,,0,2,2,1,1,0,0,0,0,-25
Mason Plumlee,16:16,2,3,.667,0,0,,2,2,1.000,0,2,2,1,0,1,0,0,6,-24
Josh Jackson,24:12,4,9,.444,2,6,.333,7,8,.875,1,5,6,1,1,1,2,3,17,-6
Sekou Doumbouya,21:06,2,5,.400,0,3,.000,1,2,.500,0,2,2,2,2,0,4,4,5,-3
Isaiah Stewart,19:44,3,4,.750,0,0,,2,4,.500,2,3,5,0,0,2,1,2,8,-2
Derrick Rose,17:03,3,11,.273,0,1,.000,2,2,1.000,2,0,2,2,1,0,0,0,8,-1
Saddiq Bey,15:27,1,4,.250,0,3,.000,0,0,,0,4,4,1,0,0,0,1,2,-1
Jahlil Okafor,12:00,1,3,.333,0,1,.000,0,0,,1,2,3,0,0,0,0,0,2,-1
Sviatoslav Mykhailiuk,9:25,1,5,.200,1,4,.250,0,0,,0,0,0,1,0,0,1,0,3,-2
Frank Jackson,7:33,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,1,0,2,+3
Rodney McGruder,6:24,3,3,1.000,2,2,1.000,0,0,,0,2,2,0,0,0,1,0,8,+6
