Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Zion Williamson,34:13,12,24,.500,0,1,.000,3,4,.750,6,2,8,6,1,0,0,0,27,+19
Lonzo Ball,31:40,3,12,.250,0,8,.000,0,0,,2,8,10,6,3,1,1,3,6,+6
Brandon Ingram,30:47,10,20,.500,1,5,.200,3,4,.750,1,5,6,3,1,0,2,3,24,+8
Eric Bledsoe,29:30,3,8,.375,0,4,.000,1,2,.500,0,3,3,4,0,1,0,0,7,+11
Willy Hernangómez,28:34,5,8,.625,0,1,.000,3,4,.750,3,7,10,1,2,1,3,4,13,+7
Naji Marshall,23:10,2,7,.286,2,3,.667,2,2,1.000,0,7,7,3,1,0,2,4,8,+1
James Johnson,20:53,5,11,.455,2,5,.400,0,1,.000,1,2,3,1,2,0,1,3,12,+7
Jaxson Hayes,19:26,3,5,.600,0,0,,2,2,1.000,2,5,7,0,0,2,1,3,8,+7
Kira Lewis,18:17,2,6,.333,0,2,.000,0,0,,0,0,0,2,1,0,1,1,4,+7
Wenyen Gabriel,3:30,0,0,,0,0,,0,0,,0,2,2,0,0,1,1,1,0,-3
