Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,1,240,50,92,.543,15,36,.417,11,16,.688,15,34,49,32,7,3,10,15,126
ATL,0,240,36,76,.474,12,34,.353,18,21,.857,2,29,31,18,7,3,11,16,102
