Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,0,240,43,80,.538,14,35,.400,24,29,.828,8,38,46,24,6,3,21,29,124
CHI,1,240,36,87,.414,8,35,.229,24,28,.857,8,29,37,20,10,3,15,22,104
