Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Trae Young,25:57,1.019,1.042,.500,1.167,10.0,16.1,13.4,52.8,0.0,0.0,18.1,36.0,171,104,27.8
De'Andre Hunter,25:54,.917,.917,.167,.000,0.0,12.1,6.7,5.5,0.0,0.0,25.0,13.0,126,105,-0.3
Danilo Gallinari,24:26,.838,.750,.333,.667,0.0,17.1,9.5,16.8,0.0,0.0,27.9,18.6,127,104,2.2
Cam Reddish,23:46,.631,.591,.273,.182,5.5,22.0,14.6,0.0,3.9,0.0,7.8,22.9,119,94,2.1
John Collins,18:03,.643,.600,.200,.200,0.0,23.1,12.8,19.7,0.0,10.2,0.0,25.4,138,95,6.7
Solomon Hill,28:24,.000,.000,1.000,.000,0.0,11.0,6.1,0.0,0.0,3.3,50.0,8.9,0,103,-11.1
Kevin Huerter,27:03,.506,.500,.600,.200,0.0,7.7,4.3,19.8,1.7,0.0,0.0,17.0,121,102,0.4
Bogdan Bogdanović,24:56,.563,.542,.667,.250,0.0,29.3,16.2,11.5,1.9,0.0,13.1,25.9,104,97,-0.3
Bruno Fernando,18:08,.644,.667,.000,.667,21.5,23.0,22.3,7.0,5.1,0.0,43.6,16.0,97,91,-1.2
Brandon Goodwin,13:14,.375,.375,.750,.000,0.0,7.9,4.4,36.8,0.0,0.0,20.0,15.9,101,106,-7.3
Skylar Mays,5:04,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0,108,-16.1
Nathan Knight,5:04,.000,.000,.000,.000,51.2,20.6,34.2,0.0,0.0,0.0,50.0,33.3,40,103,-40.0
