Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Duncan Robinson,36:18,6,9,.667,6,9,.667,0,0,,0,3,3,3,0,0,3,2,18,+8
Bam Adebayo,35:28,9,15,.600,0,1,.000,10,11,.909,2,9,11,5,2,1,7,5,28,+5
Goran Dragić,33:07,9,15,.600,1,5,.200,3,4,.750,0,3,3,3,0,1,3,3,22,-7
Kelly Olynyk,24:59,4,8,.500,1,5,.200,0,0,,0,3,3,3,0,2,2,3,9,-4
KZ Okpala,3:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-12
Kendrick Nunn,34:02,8,15,.533,2,4,.500,0,0,,1,4,5,3,2,1,2,3,18,+17
Maurice Harkless,29:50,1,2,.500,1,2,.500,0,0,,0,2,2,3,2,1,0,3,3,+11
Andre Iguodala,20:42,1,3,.333,0,2,.000,2,2,1.000,0,3,3,2,2,0,1,1,4,+4
Precious Achiuwa,12:46,4,5,.800,0,0,,0,2,.000,2,3,5,0,0,0,0,5,8,-1
Gabe Vincent,9:07,1,3,.333,1,2,.500,0,0,,0,1,1,1,0,0,0,0,3,+9
